2023-06-09 22:46:08,917 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-14 22:44:51,509 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-14 22:44:51,545 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-14 22:44:51,748 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-14 22:44:51,937 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@557de847
2023-06-14 22:44:51,939 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-14 22:44:51,987 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-14 22:44:52,862 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-14 22:44:52,871 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-14 22:44:53,346 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-14 22:44:53,593 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@c3642df, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3ac887af, org.springframework.security.web.context.SecurityContextHolderFilter@59d8cb98, org.springframework.security.web.header.HeaderWriterFilter@1a3a8809, org.springframework.web.filter.CorsFilter@3833c32d, org.springframework.security.web.authentication.logout.LogoutFilter@5ee2197a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@42b81f5c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1bd31261, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@401a3166, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@10939f7, org.springframework.security.web.access.ExceptionTranslationFilter@676c725d, org.springframework.security.web.access.intercept.AuthorizationFilter@3f3c5fa9]
2023-06-14 22:44:54,050 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-14 22:44:54,063 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-14 22:44:54,085 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-14 22:44:54,092 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 4.041 seconds (process running for 4.761)
2023-06-14 22:45:47,308 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-14 22:45:47,309 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-14 22:45:47,310 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2023-06-14 22:45:49,638 WARN  [http-nio-8081-exec-5] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-5][admin/admin_main] Deprecated unwrapped fragment expression "admin.shared/header::header" found in template admin/admin_main, line 12, col 10. Please use the complete syntax of fragment expressions instead ("~{admin.shared/header::header}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:45:49,648 WARN  [http-nio-8081-exec-5] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-5][admin/admin_main] Deprecated unwrapped fragment expression "admin.shared/left_sidebar::left_sidebar" found in template admin/admin_main, line 13, col 10. Please use the complete syntax of fragment expressions instead ("~{admin.shared/left_sidebar::left_sidebar}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:45:49,662 WARN  [http-nio-8081-exec-5] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-5][admin/admin_main] Deprecated unwrapped fragment expression "admin.shared/footer::footer" found in template admin/admin_main, line 136, col 6. Please use the complete syntax of fragment expressions instead ("~{admin.shared/footer::footer}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:45:52,655 INFO  [http-nio-8081-exec-8] c.e.S.A.c.MainUserPageController - Current page client table:0, size:3
2023-06-14 22:45:52,655 INFO  [http-nio-8081-exec-8] c.e.S.A.c.MainUserPageController - Current page contractor table:0, size:3
2023-06-14 22:45:52,655 INFO  [http-nio-8081-exec-8] c.e.S.A.c.MainUserPageController - Current page notary table:0, size:3
2023-06-14 22:45:56,428 WARN  [http-nio-8081-exec-2] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-2][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/header::header" found in template admin/user_edit, line 12, col 8. Please use the complete syntax of fragment expressions instead ("~{admin.shared/header::header}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:45:56,430 WARN  [http-nio-8081-exec-2] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-2][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/left_sidebar::left_sidebar" found in template admin/user_edit, line 13, col 8. Please use the complete syntax of fragment expressions instead ("~{admin.shared/left_sidebar::left_sidebar}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:45:56,454 WARN  [http-nio-8081-exec-2] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-2][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/footer::footer" found in template admin/user_edit, line 166, col 6. Please use the complete syntax of fragment expressions instead ("~{admin.shared/footer::footer}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:46:29,143 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-14 22:46:29,145 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-14 22:46:29,149 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-14 22:47:33,157 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-14 22:47:33,189 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 17636 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-14 22:47:33,190 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-14 22:47:33,219 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-14 22:47:33,219 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-14 22:47:33,702 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-14 22:47:33,776 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 68 ms. Found 9 JPA repository interfaces.
2023-06-14 22:47:34,280 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-14 22:47:34,286 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-14 22:47:34,287 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-14 22:47:34,288 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-14 22:47:34,330 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-14 22:47:34,330 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1111 ms
2023-06-14 22:47:34,453 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-14 22:47:34,490 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-14 22:47:34,699 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-14 22:47:34,889 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7245d735
2023-06-14 22:47:34,891 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-14 22:47:34,935 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-14 22:47:35,742 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-14 22:47:35,749 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-14 22:47:36,187 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-14 22:47:36,415 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1aecc351, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@30c5efbe, org.springframework.security.web.context.SecurityContextHolderFilter@5bbaa155, org.springframework.security.web.header.HeaderWriterFilter@cdaf4bf, org.springframework.web.filter.CorsFilter@178e9b67, org.springframework.security.web.authentication.logout.LogoutFilter@27c9d03c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@54de665f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7f32c4c9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@453a1b2b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@caadaa2, org.springframework.security.web.access.ExceptionTranslationFilter@70048255, org.springframework.security.web.access.intercept.AuthorizationFilter@34e3cc0e]
2023-06-14 22:47:36,859 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-14 22:47:36,872 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-14 22:47:36,885 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-14 22:47:36,891 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 3.942 seconds (process running for 4.512)
2023-06-14 22:47:44,562 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-14 22:47:44,562 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-14 22:47:44,563 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-14 22:47:44,775 WARN  [http-nio-8081-exec-1] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-1][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/header::header" found in template admin/user_edit, line 12, col 8. Please use the complete syntax of fragment expressions instead ("~{admin.shared/header::header}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:47:44,827 WARN  [http-nio-8081-exec-1] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-1][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/left_sidebar::left_sidebar" found in template admin/user_edit, line 13, col 8. Please use the complete syntax of fragment expressions instead ("~{admin.shared/left_sidebar::left_sidebar}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:47:44,892 WARN  [http-nio-8081-exec-1] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-1][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/footer::footer" found in template admin/user_edit, line 166, col 6. Please use the complete syntax of fragment expressions instead ("~{admin.shared/footer::footer}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:47:57,404 INFO  [http-nio-8081-exec-3] c.e.S.A.controller.UserController - User id 12, was update
2023-06-14 22:47:57,448 INFO  [http-nio-8081-exec-5] c.e.S.A.c.MainUserPageController - Current page client table:0, size:3
2023-06-14 22:47:57,449 INFO  [http-nio-8081-exec-5] c.e.S.A.c.MainUserPageController - Current page contractor table:0, size:3
2023-06-14 22:47:57,449 INFO  [http-nio-8081-exec-5] c.e.S.A.c.MainUserPageController - Current page notary table:0, size:3
2023-06-14 22:47:59,957 WARN  [http-nio-8081-exec-6] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-6][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/header::header" found in template admin/user_edit, line 12, col 8. Please use the complete syntax of fragment expressions instead ("~{admin.shared/header::header}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:47:59,959 WARN  [http-nio-8081-exec-6] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-6][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/left_sidebar::left_sidebar" found in template admin/user_edit, line 13, col 8. Please use the complete syntax of fragment expressions instead ("~{admin.shared/left_sidebar::left_sidebar}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:47:59,963 WARN  [http-nio-8081-exec-6] o.t.s.p.AbstractStandardFragmentInsertionTagProcessor - [THYMELEAF][http-nio-8081-exec-6][admin/user_edit] Deprecated unwrapped fragment expression "admin.shared/footer::footer" found in template admin/user_edit, line 166, col 6. Please use the complete syntax of fragment expressions instead ("~{admin.shared/footer::footer}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2023-06-14 22:48:06,666 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-14 22:48:06,668 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-14 22:48:06,673 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-14 22:49:00,257 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
